trip_distance,duration_minutes,tolls_amount,passenger_count,actual_fare,predicted_fare,error,absolute_error,fare_band
5.02,34.43333333333333,0.0,6,23.0,23.865127344226075,-0.8651273442260745,0.8651273442260745,20-40
1.9,17.233333333333334,0.0,2,12.0,11.951360030469964,0.04863996953003635,0.04863996953003635,10-20
0.6,4.033333333333333,0.0,1,4.5,4.732397785674577,-0.2323977856745767,0.2323977856745767,0-10
2.47,17.333333333333332,0.0,2,13.0,12.782837677473564,0.21716232252643586,0.21716232252643586,10-20
1.55,11.3,0.0,2,9.0,9.029017501072358,-0.029017501072358343,0.029017501072358343,0-10
2.04,17.85,0.0,1,12.5,12.503164812485586,-0.0031648124855863102,0.0031648124855863102,10-20
2.1,18.933333333333334,0.0,1,13.0,13.08657482457698,-0.08657482457697974,0.08657482457697974,10-20
8.1,27.133333333333333,0.0,4,27.0,27.024145830650486,-0.024145830650486033,0.024145830650486033,20-40
19.7,79.63333333333334,5.76,4,52.0,52.160026914777866,-0.16002691477786612,0.16002691477786612,40-60
3.9,24.683333333333334,0.0,1,18.5,17.903528177357273,0.5964718226427266,0.5964718226427266,10-20
3.26,24.533333333333335,0.0,3,17.0,16.151334067251547,0.8486659327484531,0.8486659327484531,10-20
0.8,8.7,0.0,1,7.0,7.00058332269847,-0.0005833226984703899,0.0005833226984703899,0-10
1.4,24.933333333333334,0.0,1,15.0,15.024923938394968,-0.024923938394968204,0.024923938394968204,10-20
5.4,34.35,0.0,1,24.5,24.350688546458443,0.14931145354155717,0.14931145354155717,20-40
0.47,1.5166666666666666,0.0,1,3.5,3.6212742337855106,-0.12127423378551061,0.12127423378551061,0-10
2.76,12.333333333333334,0.0,1,11.5,11.322335281599079,0.17766471840092102,0.17766471840092102,10-20
0.53,8.366666666666667,0.0,1,6.5,6.657252475869731,-0.1572524758697309,0.1572524758697309,0-10
0.59,5.0,0.0,1,5.0,5.053910864653046,-0.053910864653046175,0.053910864653046175,0-10
1.07,5.533333333333333,0.0,2,6.5,5.967617382803256,0.5323826171967436,0.5323826171967436,0-10
0.4,3.783333333333333,0.0,1,4.5,4.419511144887693,0.08048885511230708,0.08048885511230708,0-10
2.19,12.683333333333334,0.0,5,10.5,10.505532899501853,-0.005532899501853095,0.005532899501853095,10-20
0.4,2.2333333333333334,0.0,1,4.0,3.7521984757818645,0.2478015242181355,0.2478015242181355,0-10
10.02,20.233333333333334,5.76,1,29.0,29.124444576743496,-0.12444457674349607,0.12444457674349607,20-40
1.6,11.533333333333333,0.0,2,9.5,9.179763119770117,0.32023688022988317,0.32023688022988317,0-10
0.4,3.05,0.0,1,4.0,4.037492740812636,-0.03749274081263643,0.03749274081263643,0-10
1.45,6.483333333333333,0.0,2,6.5,7.014615551243332,-0.5146155512433319,0.5146155512433319,0-10
5.47,47.833333333333336,0.0,4,31.0,30.211800361737275,0.788199638262725,0.788199638262725,20-40
4.57,21.866666666666667,0.0,1,18.0,17.979958914600434,0.020041085399565617,0.020041085399565617,10-20
6.62,19.633333333333333,0.0,2,21.0,21.40596804332263,-0.4059680433226305,0.4059680433226305,20-40
0.8,6.566666666666666,0.0,1,6.0,6.0450643392973715,-0.045064339297371525,0.045064339297371525,0-10
0.6,3.65,0.0,1,4.5,4.545037604268782,-0.04503760426878234,0.04503760426878234,0-10
1.08,7.133333333333334,0.0,6,6.5,6.570527348852473,-0.07052734885247336,0.07052734885247336,0-10
0.67,5.2,0.0,2,5.5,5.370775682194498,0.1292243178055017,0.1292243178055017,0-10
9.3,36.95,0.0,2,32.5,33.50245635233831,-1.0024563523383065,1.0024563523383065,20-40
3.6,15.65,0.0,1,14.5,14.094633702810624,0.4053662971893761,0.4053662971893761,10-20
6.17,27.05,0.0,6,24.5,22.756708262194277,1.7432917378057233,1.7432917378057233,20-40
12.01,74.41666666666667,5.54,1,49.0,51.3781313282889,-2.3781313282889016,2.3781313282889016,40-60
0.46,3.0166666666666666,0.0,1,4.0,4.024504295920297,-0.02450429592029657,0.02450429592029657,0-10
1.5,13.5,0.0,1,10.0,9.89682964729506,0.10317035270493946,0.10317035270493946,0-10
3.78,30.716666666666665,0.0,1,19.5,19.908378893308285,-0.40837889330828503,0.40837889330828503,10-20
0.9,6.6,0.0,1,6.5,6.218974856428286,0.28102514357171415,0.28102514357171415,0-10
2.3,11.283333333333333,0.0,1,10.0,10.052856005549286,-0.05285600554928571,0.05285600554928571,0-10
2.92,19.75,0.0,1,14.5,14.329514118807996,0.17048588119200403,0.17048588119200403,10-20
3.53,19.55,0.0,1,15.0,15.522453057077321,-0.5224530570773211,0.5224530570773211,10-20
1.7,15.2,0.0,1,11.0,10.941055960893012,0.0589440391069882,0.0589440391069882,10-20
1.73,9.583333333333334,0.0,1,8.5,8.662976391261518,-0.16297639126151786,0.16297639126151786,0-10
1.35,6.3,0.0,2,7.0,6.744452750778667,0.2555472492213333,0.2555472492213333,0-10
5.5,28.683333333333334,0.0,1,23.5,22.418001264393396,1.0819987356066036,1.0819987356066036,20-40
3.4,15.133333333333333,0.0,1,14.5,13.500840729884617,0.9991592701153831,0.9991592701153831,10-20
2.71,15.45,0.0,2,12.0,12.411262974988162,-0.411262974988162,0.411262974988162,10-20
0.7,11.166666666666666,0.0,1,8.0,8.170464481115571,-0.17046448111557133,0.17046448111557133,0-10
0.9,6.716666666666667,0.0,1,6.0,6.296783759799498,-0.29678375979949756,0.29678375979949756,0-10
17.39,30.2,0.0,5,52.0,51.79169098187712,0.2083090181228826,0.2083090181228826,40-60
0.9,13.466666666666667,0.0,2,9.5,9.415664411271234,0.08433558872876645,0.08433558872876645,0-10
1.9,8.9,0.0,1,9.0,8.568304435502293,0.43169556449770674,0.43169556449770674,0-10
7.77,27.733333333333334,0.0,1,26.0,26.68664228139689,-0.6866422813968889,0.6866422813968889,20-40
2.94,14.05,0.0,6,13.0,12.255317766428355,0.7446822335716448,0.7446822335716448,10-20
0.84,7.916666666666667,0.0,2,6.5,6.613690446385172,-0.11369044638517156,0.11369044638517156,0-10
1.1,5.35,0.0,1,6.0,5.969180108411375,0.030819891588625303,0.030819891588625303,0-10
1.4,8.8,0.0,2,7.5,7.797212992810157,-0.2972129928101568,0.2972129928101568,0-10
1.06,10.85,0.0,1,8.0,8.291687503458832,-0.29168750345883154,0.29168750345883154,0-10
4.2,25.866666666666667,0.0,6,18.5,19.054911610353013,-0.5549116103530132,0.5549116103530132,10-20
0.84,5.766666666666667,0.0,1,6.0,5.694844981450827,0.30515501854917293,0.30515501854917293,0-10
3.08,14.1,0.0,1,12.5,12.611651850517463,-0.11165185051746285,0.11165185051746285,10-20
2.53,34.2,0.0,1,21.0,20.485291710054568,0.5147082899454318,0.5147082899454318,20-40
0.52,1.9833333333333334,0.0,1,4.0,3.716683062742063,0.28331693725793716,0.28331693725793716,0-10
1.52,7.533333333333333,0.0,6,7.5,7.529604193231136,-0.029604193231135945,0.029604193231135945,0-10
1.1,15.45,0.0,1,10.5,10.274045130139562,0.22595486986043767,0.22595486986043767,10-20
1.7,13.15,0.0,1,10.5,9.97764655981397,0.5223534401860306,0.5223534401860306,10-20
4.4,20.25,0.0,2,18.0,17.181748635559007,0.818251364440993,0.818251364440993,10-20
0.62,5.266666666666667,0.0,2,5.0,5.250834877606552,-0.2508348776065521,0.2508348776065521,0-10
6.92,24.833333333333332,0.0,2,23.5,23.65812256392032,-0.15812256392031898,0.15812256392031898,20-40
2.3,12.85,0.0,3,10.5,10.701760633560031,-0.20176063356003127,0.20176063356003127,10-20
1.74,23.466666666666665,0.0,1,15.0,14.560979585945045,0.43902041405495495,0.43902041405495495,10-20
1.5,7.75,0.0,1,7.5,7.49626772600088,0.003732273999119684,0.003732273999119684,0-10
1.4,6.766666666666667,0.0,2,7.0,7.047317954111125,-0.04731795411112483,0.04731795411112483,0-10
4.8,31.683333333333334,0.0,1,22.5,22.443850704876656,0.05614929512334399,0.05614929512334399,20-40
1.2,5.7,0.0,1,6.0,6.225861742684656,-0.22586174268465609,0.22586174268465609,0-10
4.68,32.38333333333333,0.0,1,23.0,22.37844554967916,0.6215544503208399,0.6215544503208399,20-40
6.0,34.516666666666666,0.0,1,24.5,25.764815044367086,-1.2648150443670865,1.2648150443670865,20-40
0.57,10.7,0.0,2,8.0,7.937263247786603,0.06273675221339658,0.06273675221339658,0-10
4.63,28.233333333333334,0.0,1,20.5,20.65228435421499,-0.15228435421499142,0.15228435421499142,20-40
2.21,20.333333333333332,0.0,1,13.5,13.650907694067762,-0.1509076940677616,0.1509076940677616,10-20
1.1,9.35,0.0,1,7.5,7.589357219895909,-0.08935721989590917,0.08935721989590917,0-10
23.0,44.71666666666667,5.54,2,52.0,57.323345874826124,-5.323345874826124,5.323345874826124,40-60
2.5,11.833333333333334,0.0,1,10.5,10.718238810210368,-0.21823881021036762,0.21823881021036762,10-20
1.9,9.216666666666667,0.0,1,9.0,8.744005822624185,0.25599417737581476,0.25599417737581476,0-10
2.8,29.7,0.0,1,18.5,18.799959690569224,-0.29995969056922434,0.29995969056922434,10-20
0.7,4.466666666666667,0.0,2,5.0,4.999128092048031,0.0008719079519687867,0.0008719079519687867,0-10
0.8,5.716666666666667,0.0,2,5.5,5.653252450741423,-0.15325245074142302,0.15325245074142302,0-10
2.5,17.25,0.0,1,12.5,12.778584964662215,-0.2785849646622154,0.2785849646622154,10-20
22.1,36.43333333333333,5.76,2,52.0,52.12691968523486,-0.12691968523485997,0.12691968523485997,40-60
2.62,15.716666666666667,0.0,2,12.5,12.410762601934358,0.08923739806564157,0.08923739806564157,10-20
0.2,0.95,0.0,1,3.0,3.015510426562373,-0.015510426562372892,0.015510426562372892,0-10
1.87,10.2,0.0,1,9.0,9.017779724747662,-0.017779724747661874,0.017779724747661874,0-10
2.2,11.1,0.0,1,9.5,9.98634330062114,-0.4863433006211402,0.4863433006211402,0-10
6.17,26.283333333333335,0.0,1,23.0,22.610604946089065,0.38939505391093476,0.38939505391093476,20-40
3.5,6.283333333333333,0.0,1,11.0,11.63209112316255,-0.6320911231625495,0.6320911231625495,10-20
1.1,15.683333333333334,0.0,1,10.5,10.541054610915857,-0.04105461091585738,0.04105461091585738,10-20
1.3,10.066666666666666,0.0,1,8.0,8.0670659790245,-0.06706597902450007,0.06706597902450007,0-10
1.0,20.933333333333334,0.0,1,13.0,12.892057161551234,0.10794283844876595,0.10794283844876595,10-20
0.96,8.55,0.0,1,7.0,7.08051306168973,-0.0805130616897296,0.0805130616897296,0-10
0.9,8.583333333333334,0.0,1,7.0,7.021324174120062,-0.021324174120062267,0.021324174120062267,0-10
0.29,2.8833333333333333,0.0,1,3.5,3.928220821261471,-0.4282208212614709,0.4282208212614709,0-10
0.93,8.75,0.0,1,7.5,7.059732487669445,0.4402675123305553,0.4402675123305553,0-10
4.1,15.2,0.0,3,15.0,15.076525717615693,-0.07652571761569327,0.07652571761569327,10-20
1.7,7.8,0.0,3,8.0,7.933159528151156,0.06684047184884356,0.06684047184884356,0-10
17.5,34.28333333333333,0.0,1,52.0,51.93006481380284,0.06993518619716355,0.06993518619716355,40-60
3.0,12.833333333333334,0.0,1,12.0,12.246767891695832,-0.24676789169583202,0.24676789169583202,10-20
6.01,20.683333333333334,0.0,1,19.5,21.03527748275953,-1.535277482759529,1.535277482759529,10-20
1.6,9.716666666666667,0.0,2,8.5,8.406079933798555,0.093920066201445,0.093920066201445,0-10
8.3,34.5,0.0,1,30.0,30.021850755713636,-0.02185075571363626,0.02185075571363626,20-40
2.78,16.816666666666666,0.0,1,13.0,13.02591511240395,-0.025915112403950502,0.025915112403950502,10-20
1.38,8.633333333333333,0.0,1,8.0,7.583227689924755,0.4167723100752454,0.4167723100752454,0-10
0.7,4.733333333333333,0.0,2,5.0,5.0549241806121685,-0.05492418061216853,0.05492418061216853,0-10
19.07,39.666666666666664,5.76,6,52.0,51.97820940052074,0.02179059947926021,0.02179059947926021,40-60
2.6,11.6,0.0,1,10.5,10.742022855715597,-0.24202285571559656,0.24202285571559656,10-20
2.4,16.55,0.0,1,12.5,12.439849507271125,0.06015049272887474,0.06015049272887474,10-20
1.54,12.916666666666666,0.0,1,9.5,9.658334148673697,-0.15833414867369733,0.15833414867369733,0-10
2.4,13.333333333333334,0.0,2,11.0,11.195728088223873,-0.19572808822387344,0.19572808822387344,10-20
2.0,12.216666666666667,0.0,1,10.0,10.076074201255503,-0.07607420125550313,0.07607420125550313,0-10
4.8,16.816666666666666,0.0,1,17.0,17.15382542120758,-0.15382542120757847,0.15382542120757847,10-20
1.2,5.266666666666667,0.0,1,6.0,6.102990253398939,-0.1029902533989393,0.1029902533989393,0-10
1.2,6.483333333333333,0.0,1,6.5,6.541680601356779,-0.04168060135677898,0.04168060135677898,0-10
13.61,73.16666666666667,0.0,1,55.0,53.05522759062156,1.9447724093784373,1.9447724093784373,40-60
1.0,5.15,0.0,3,6.0,5.728179112941992,0.27182088705800833,0.27182088705800833,0-10
31.95,37.9,0.0,1,131.0,110.58609700905154,20.413902990948458,20.413902990948458,100+
3.92,19.183333333333334,0.0,1,16.0,15.766785510609614,0.23321448939038625,0.23321448939038625,10-20
0.8,7.35,0.0,1,6.5,6.482359910930219,0.017640089069780984,0.017640089069780984,0-10
9.18,33.8,5.76,1,32.0,31.254282723474592,0.7457172765254079,0.7457172765254079,20-40
6.1,29.016666666666666,0.0,1,24.5,23.877164623996883,0.6228353760031169,0.6228353760031169,20-40
1.33,11.833333333333334,0.0,1,9.0,8.980202925549008,0.01979707445099166,0.01979707445099166,0-10
1.0,5.85,0.0,2,6.0,6.028536769281411,-0.028536769281410912,0.028536769281410912,0-10
2.04,14.55,0.0,1,10.5,11.087580498306444,-0.5875804983064441,0.5875804983064441,10-20
1.0,6.716666666666667,0.0,1,6.5,6.446338344324754,0.05366165567524561,0.05366165567524561,0-10
4.4,22.633333333333333,0.0,2,19.5,17.88246666205055,1.6175333379494496,1.6175333379494496,10-20
1.84,5.766666666666667,0.0,2,8.0,7.388500351596141,0.6114996484038588,0.6114996484038588,0-10
1.5,7.55,0.0,1,7.5,7.490745250239012,0.009254749760987835,0.009254749760987835,0-10
1.33,4.85,0.0,1,6.0,6.042638215807683,-0.04263821580768301,0.04263821580768301,0-10
2.6,10.133333333333333,0.0,1,10.0,10.448263688387472,-0.4482636883874722,0.4482636883874722,0-10
1.48,10.25,0.0,1,8.5,8.467571733998367,0.03242826600163262,0.03242826600163262,0-10
0.2,1.9666666666666666,0.0,1,3.0,3.3956576129355187,-0.3956576129355187,0.3956576129355187,0-10
1.5,16.083333333333332,0.0,1,11.0,11.154505341029827,-0.15450534102982694,0.15450534102982694,10-20
0.7,4.216666666666667,0.0,1,5.0,4.897304377333925,0.1026956226660749,0.1026956226660749,0-10
1.35,4.216666666666667,0.0,1,6.0,5.9249341985862864,0.07506580141371355,0.07506580141371355,0-10
1.05,6.216666666666667,0.0,1,6.0,6.219512864006264,-0.2195128640062638,0.2195128640062638,0-10
9.2,19.0,5.76,1,27.0,26.955606464413147,0.04439353558685255,0.04439353558685255,20-40
1.6,8.066666666666666,0.0,1,8.0,7.908799564738407,0.09120043526159272,0.09120043526159272,0-10
1.1,7.05,0.0,1,6.5,6.598624323809413,-0.0986243238094131,0.0986243238094131,0-10
3.9,32.03333333333333,0.0,1,21.5,21.10474398017918,0.39525601982082037,0.39525601982082037,20-40
1.1,5.916666666666667,0.0,1,6.0,6.215954466746327,-0.2159544667463269,0.2159544667463269,0-10
19.1,58.4,0.0,1,52.0,53.332554300044386,-1.3325543000443858,1.3325543000443858,40-60
1.09,9.466666666666667,0.0,1,8.0,7.589375752385546,0.4106242476144537,0.4106242476144537,0-10
3.7,21.4,0.0,1,16.5,16.298524003252602,0.2014759967473978,0.2014759967473978,10-20
0.53,5.083333333333333,0.0,2,5.5,5.039764134976291,0.4602358650237086,0.4602358650237086,0-10
1.52,9.066666666666666,0.0,5,8.0,8.13118562097311,-0.1311856209731097,0.1311856209731097,0-10
0.9,14.6,0.0,1,10.0,9.774119364345776,0.22588063565422445,0.22588063565422445,0-10
1.4,19.283333333333335,0.0,2,12.0,12.49778023410617,-0.4977802341061697,0.4977802341061697,10-20
2.65,21.15,0.0,1,15.0,14.741615658053446,0.25838434194655413,0.25838434194655413,10-20
4.69,18.016666666666666,0.0,2,16.5,17.143949269956952,-0.643949269956952,0.643949269956952,10-20
1.62,14.833333333333334,0.0,1,10.5,10.716046964604303,-0.21604696460430262,0.21604696460430262,10-20
2.49,10.1,0.0,3,10.0,10.178570716035006,-0.17857071603500607,0.17857071603500607,0-10
0.99,5.816666666666666,0.0,1,6.0,6.0141251797819795,-0.014125179781979469,0.014125179781979469,0-10
3.17,24.733333333333334,0.0,5,17.0,16.72449950595829,0.2755004940417116,0.2755004940417116,10-20
0.86,14.866666666666667,0.0,3,10.0,9.96110513586026,0.03889486413974019,0.03889486413974019,0-10
2.14,17.666666666666668,0.0,1,12.5,12.475224181529766,0.0247758184702338,0.0247758184702338,10-20
3.6,27.716666666666665,0.0,1,19.0,19.038321701769704,-0.03832170176970351,0.03832170176970351,10-20
0.4,2.3666666666666667,0.0,1,3.5,3.8249035270999134,-0.32490352709991344,0.32490352709991344,0-10
0.77,7.85,0.0,1,6.5,6.533335113488083,-0.033335113488083046,0.033335113488083046,0-10
1.7,11.933333333333334,0.0,1,9.5,9.43506503411729,0.06493496588270986,0.06493496588270986,0-10
19.12,33.11666666666667,0.0,2,52.0,52.84682837578569,-0.8468283757856909,0.8468283757856909,40-60
1.25,6.733333333333333,0.0,6,6.5,6.692231615601619,-0.19223161560161905,0.19223161560161905,0-10
11.1,101.66666666666667,0.0,1,58.0,56.967850700886416,1.032149299113584,1.032149299113584,40-60
3.72,26.883333333333333,0.0,2,18.0,18.500721567807766,-0.5007215678077657,0.5007215678077657,10-20
1.55,8.216666666666667,0.0,1,7.5,7.8865447399582465,-0.38654473995824645,0.38654473995824645,0-10
0.9,6.466666666666667,0.0,1,6.0,6.086143199694273,-0.08614319969427342,0.08614319969427342,0-10
19.26,43.85,5.76,2,52.0,52.628331446419665,-0.628331446419665,0.628331446419665,40-60
2.4,13.233333333333333,0.0,2,11.5,11.191607130349748,0.3083928696502518,0.3083928696502518,10-20
2.7,18.816666666666666,0.0,3,14.0,13.869335823821222,0.13066417617877768,0.13066417617877768,10-20
4.67,31.316666666666666,0.0,1,22.5,22.124479431953553,0.37552056804644707,0.37552056804644707,20-40
0.3,2.8666666666666667,0.0,4,4.0,3.9243139332168027,0.07568606678319734,0.07568606678319734,0-10
2.35,13.15,0.0,2,10.5,11.085495826698972,-0.5854958266989723,0.5854958266989723,10-20
1.9,13.483333333333333,0.0,1,10.5,10.3339415229656,0.16605847703439913,0.16605847703439913,10-20
0.9,5.35,0.0,1,5.5,5.6701448677356,-0.17014486773560034,0.17014486773560034,0-10
30.33,63.5,5.76,1,52.0,61.90285714285715,-9.902857142857151,9.902857142857151,40-60
1.3,8.916666666666666,0.0,4,7.5,7.708225191557894,-0.20822519155789365,0.20822519155789365,0-10
1.9,6.083333333333333,0.0,1,7.5,7.631286736095135,-0.1312867360951353,0.1312867360951353,0-10
2.42,16.416666666666668,0.0,1,12.0,12.233191385017394,-0.23319138501739367,0.23319138501739367,10-20
3.07,16.666666666666668,0.0,1,13.5,13.399834450349648,0.1001655496503524,0.1001655496503524,10-20
1.13,4.516666666666667,0.0,1,5.5,5.713057963198517,-0.21305796319851744,0.21305796319851744,0-10
1.19,8.716666666666667,0.0,2,7.5,7.4906509431037565,0.009349056896243546,0.009349056896243546,0-10
1.14,7.033333333333333,0.0,1,7.0,6.626405635541467,0.37359436445853333,0.37359436445853333,0-10
1.94,7.85,0.0,4,8.5,8.418025987047885,0.0819740129521147,0.0819740129521147,0-10
0.8,4.166666666666667,0.0,1,5.0,5.068448794268333,-0.06844879426833295,0.06844879426833295,0-10
3.3,13.55,0.0,1,12.5,12.773028797422791,-0.27302879742279096,0.27302879742279096,10-20
9.9,38.4,5.76,2,34.5,34.553602218689655,-0.053602218689654535,0.053602218689654535,20-40
2.7,9.816666666666666,0.0,1,10.5,10.3879224791835,0.11207752081650035,0.11207752081650035,10-20
0.47,4.3,0.0,3,4.5,4.727556011357123,-0.2275560113571231,0.2275560113571231,0-10
2.5,13.683333333333334,0.0,5,11.5,11.391652883474956,0.10834711652504403,0.10834711652504403,10-20
0.61,12.6,0.0,2,8.5,8.824908004936626,-0.32490800493662597,0.32490800493662597,0-10
0.8,7.883333333333334,0.0,1,6.5,6.561883167736005,-0.06188316773600544,0.06188316773600544,0-10
2.4,9.533333333333333,0.0,1,10.0,9.834022947433693,0.16597705256630668,0.16597705256630668,0-10
0.38,1.9666666666666666,0.0,1,3.5,3.5188458140912733,-0.018845814091273283,0.018845814091273283,0-10
1.5,11.416666666666666,0.0,1,9.5,9.08280756841475,0.4171924315852493,0.4171924315852493,0-10
2.1,19.866666666666667,0.0,2,13.5,13.570187264278204,-0.07018726427820354,0.07018726427820354,10-20
2.6,22.033333333333335,0.0,1,14.5,14.87474040938204,-0.37474040938204034,0.37474040938204034,10-20
0.75,4.733333333333333,0.0,1,5.0,5.1649130720669465,-0.1649130720669465,0.1649130720669465,0-10
1.6,7.083333333333333,0.0,1,7.5,7.470125622871679,0.029874377128320972,0.029874377128320972,0-10
